room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
18721088,1288,17553340,Shared room,,Lake Tahoe,,Lake Tahoe,0,0.0,1,1.0,,35.0,,adrift,2017-05-18 23:03:13.998714,38.920385,-119.981853,0101000020E6100000B01EF7ADD6FE5DC04F5DF92CCF754340
18628161,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,4,5.0,14,6.0,,1293.0,,Blue Water Cove - Lakefront,2017-05-18 22:00:24.580025,39.232653,-120.001063,0101000020E6100000158F8B6A11005EC07C28D192C79D4340
18628116,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,16,6.0,,1650.0,,Lakeshore Retreat Incline Village,2017-05-18 21:34:02.175394,39.237384,-119.937313,0101000020E61000006747AAEFFCFB5DC0FD4B5299629E4340
18628120,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,12,5.0,,900.0,,Mountain Retreat - Incline Lakeview,2017-05-18 21:33:38.225988,39.257815,-119.979818,0101000020E61000000E828E56B5FE5DC089B5F81400A14340
18628163,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,11,5.0,10,4.0,,708.0,,The Frontier In Incline Village,2017-05-18 21:33:37.221515,39.245336,-119.963177,0101000020E61000009AD024B1A4FD5DC00744882B679F4340
2692860,1288,13781808,Entire home/apt,,Lake Tahoe,,Lake Tahoe,19,4.5,10,3.0,,185.0,,"Large House, Hot Tub, Pet Friendly ",2017-05-18 20:27:06.485439,38.901927,-119.984983,0101000020E61000006C0723F609FF5DC090300C5872734340
16871335,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,3.0,,121.0,,Carnelian Woods Treasure,2017-05-18 20:15:36.490131,39.227747,-120.079822,0101000020E610000015E0BBCD1B055EC08D614ED0269D4340
18658939,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,139.0,,Paloma Cozy Chalet,2017-05-18 20:15:07.162312,38.936326,-119.98503,0101000020E61000000CE544BB0AFF5DC07F32C687D9774340
15087024,1288,86748234,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,2,1.0,,105.0,,1BR Stateline Condo w/Scenic Mountain Views,2017-05-18 20:14:38.466556,38.975207,-119.892702,0101000020E6100000B9C4910722F95DC046EA3D95D37C4340
18779395,1288,5294901,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,100.0,,Genuine Spectacular Lakeview - Peaceful Location,2017-05-18 20:14:22.784367,38.962064,-119.889029,0101000020E6100000840CE4D9E5F85DC05854C4E9247B4340
16871341,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,99.0,,Muletail Lodge,2017-05-18 20:14:19.012809,39.216178,-120.094657,0101000020E610000099D53BDC0E065EC0AE0E80B8AB9B4340
16871347,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,4,2.0,,90.0,,Walker Cabin,2017-05-18 20:14:18.956868,39.218386,-120.091956,0101000020E6100000F12A6B9BE2055EC0BFF38B12F49B4340
16871331,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,2.0,,85.0,,Carnelian Bay Gem Vacation Rental,2017-05-18 20:14:18.935319,39.22609,-120.080753,0101000020E61000007383A10E2B055EC0F0F96184F09C4340
17703667,1288,1245972,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,2,1.0,,99.0,,Beautiful Large Home with views,2017-05-18 20:14:09.780315,38.989198,-119.943611,0101000020E61000005649641F64FC5DC062A2410A9E7E4340
16871360,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,5,2.0,,75.0,,Lake Forest Lagoon,2017-05-18 20:14:02.340382,39.187554,-120.113949,0101000020E61000005D1ABFF04A075EC0F31DFCC401984340
3605950,1288,17087968,Entire home/apt,,Lake Tahoe,,Lake Tahoe,5,5.0,16,10.0,,2200.0,,Lake Tahoe Retreat 10 br lake view,2017-05-18 20:13:49.894303,39.263749,-119.939634,0101000020E61000006B0DA5F622FC5DC025ADF886C2A14340
18628147,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,6.0,,1000.0,,Fairway Vista In Incline Village,2017-05-18 20:13:42.302416,39.259636,-119.942307,0101000020E6100000AEF204C24EFC5DC0A06EA0C03BA14340
18628129,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,1,0.0,12,6.0,,1250.0,,Sandy Shores - Lakefront,2017-05-18 20:13:42.236201,39.238799,-119.941458,0101000020E6100000AF230ED940FC5DC0A4A833F7909E4340
18559376,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,15,5.0,,1174.0,,Ski Shack,2017-05-18 20:13:40.511215,38.93806,-119.936488,0101000020E61000002C465D6BEFFB5DC0C7D79E5912784340
18720600,1288,104801371,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,4.0,,1000.0,,Luxury Log Home on Crystal Bay,2017-05-18 20:13:37.113827,39.237419,-120.001987,0101000020E61000001901158E20005EC07A39ECBE639E4340
18628110,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,3,4.5,12,5.0,,750.0,,Bella Vista Lakeview,2017-05-18 20:13:32.381482,39.261732,-119.966248,0101000020E6100000D3F4D901D7FD5DC08928266F80A14340
18628143,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,6.0,,850.0,,Fourth Green In Incline Village,2017-05-18 20:13:30.837866,39.248702,-119.941467,0101000020E6100000D9D0CDFE40FC5DC093399677D59F4340
16747217,1288,101526839,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,5.0,,820.0,,North Shore - Lake Tahoe Vista,2017-05-18 20:13:27.108168,39.189835,-120.116868,0101000020E6100000BB7CEBC37A075EC06E5166834C984340
18769598,1288,4459830,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,776.0,,"Tahoe Keys Perfection - Dock, Pool Tbl, Spa, Sauna",2017-05-18 20:13:25.391973,38.935543,-120.0091,0101000020E610000031992A1895005EC039807EDFBF774340
18559387,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,952.0,,Tahoe Tavern - Shore Camp Home,2017-05-18 20:13:25.343832,39.160281,-120.144625,0101000020E6100000C74B378941095EC0C8957A1684944340
18628141,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,14,5.0,,850.0,,Back To The Beach - Incline Village Lakeview,2017-05-18 20:13:25.286862,39.247932,-119.970332,0101000020E6100000C99063EB19FE5DC0E1D05B3CBC9F4340
18656087,1288,5953621,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,5.0,,795.0,,Lakeshore Boulevard Retreat w/ Semi Private Beach,2017-05-18 20:13:19.096147,39.235106,-119.935848,0101000020E6100000BA8102EFE4FB5DC0F48B12F4179E4340
18757283,1288,3271286,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,0.0,,750.0,,Chris-Craft Launch 25,2017-05-18 20:13:13.073972,39.081113,-120.157258,0101000020E610000033C2DB83100A5EC0E62329E9618A4340
18680615,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,1,0.0,14,5.0,,695.0,,Bal Bijou Boardwalk Paradise,2017-05-18 20:12:56.899214,38.946495,-119.96511,0101000020E6100000B9C2BB5CC4FD5DC0EC6987BF26794340
12900802,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,5.0,,650.0,,Inspiration Point - Lakeview,2017-05-18 20:12:22.462267,39.03381,-120.122126,0101000020E610000071FF91E9D0075EC08E23D6E253844340
18631806,1288,103992685,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,4.0,,545.0,,"designer home w/ lakeview & hot tub, near Tahoe City",2017-05-18 20:12:16.293317,39.190872,-120.113013,0101000020E610000076C1E09A3B075EC06EDC627E6E984340
18628135,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,4.0,,700.0,,Azure - Incline Village Lakeview,2017-05-18 20:12:14.565766,39.251134,-119.998909,0101000020E610000086AB0320EEFF5DC0F374AE2825A04340
16747202,1288,101526839,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,525.0,,Northstar - Wolf Tree Cabin,2017-05-18 20:12:14.530404,39.240912,-120.029686,0101000020E61000008AC91B60E6015EC0639B5434D69E4340
18628159,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,16,5.0,,700.0,,Boulder Shores - Lakefront,2017-05-18 20:12:07.538980,39.233784,-120.002025,0101000020E61000009031772D21005EC0FE2955A2EC9D4340
18559388,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,551.0,,Spectacular Lake Tahoe Home,2017-05-18 20:12:03.667472,39.238639,-120.001863,0101000020E6100000A304FD851E005EC06B4606B98B9E4340
18559384,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,587.0,,Modern Beautiful Lake Tahoe Cabin,2017-05-18 20:12:00.123345,39.228558,-120.079623,0101000020E61000009A40118B18055EC09D9E7763419D4340
18519577,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,529.0,,Tahoe Lakefront Home,2017-05-18 20:11:58.571148,38.948268,-120.075602,0101000020E6100000C860C5A9D6045EC0F2EB87D860794340
18559374,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,3.0,,617.0,,Lakeview House,2017-05-18 20:11:49.054702,38.948368,-119.941845,0101000020E6100000AC39403047FC5DC05649641F64794340
18559379,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,5.0,,669.0,,Tahoe Luxury Home,2017-05-18 20:11:49.052451,38.912805,-120.000679,0101000020E6100000D1B2EE1F0B005EC0095053CBD6744340
18559380,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,14,4.0,,582.0,,Tahoe Mountain Lodge,2017-05-18 20:11:49.026411,38.901673,-120.033288,0101000020E61000005AD6FD6321025EC0D65757056A734340
18559375,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,5.0,,482.0,,Rays Riverfront Retreat,2017-05-18 19:41:28.486073,38.833805,-120.019751,0101000020E61000000DC4B29943015EC0E21E4B1FBA6A4340
18680495,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,5.0,,400.0,,1901 Blackfoot Luxury Mountain Home (4 Bedroom House),2017-05-18 19:39:37.925934,38.857298,-120.010133,0101000020E610000010E7E104A6005EC08E76DCF0BB6D4340
18680595,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,6.0,,420.0,,Cold Creek Victorian Estate,2017-05-18 19:39:26.377035,38.908058,-119.95542,0101000020E6100000707CED9925FD5DC0826F9A3E3B744340
18519576,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,5.0,,324.0,,Tahoe Keys Waterfront Home,2017-05-18 19:39:16.524113,38.928484,-120.020992,0101000020E6100000925ED4EE57015EC0FC6D4F90D8764340
18519574,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,14,5.0,,441.0,,Mountain View Vacation Rental,2017-05-18 19:37:50.917142,38.881159,-119.98937,0101000020E61000002F698CD651FF5DC0BCC96FD1C9704340
18559377,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,11,4.0,,476.0,,Tahoe Home,2017-05-18 19:37:10.678995,38.933157,-119.95335,0101000020E610000010E9B7AF03FD5DC0498446B071774340
18428802,1288,4459830,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,4.0,,310.0,,"Mountain Magic - Hot Tub, Pool Table, Sauna, BBQ",2017-05-18 19:36:50.705791,38.915249,-120.01173,0101000020E610000074982F2FC0005EC02E5915E126754340
18680624,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,5.0,,400.0,,White Sands Luxury Home,2017-05-18 19:31:45.400721,38.936012,-120.007169,0101000020E6100000E222F77475005EC0EF54C03DCF774340
18559385,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,3.0,,420.0,,Elegant Rustic Style Cabin,2017-05-18 19:31:31.155857,39.069104,-120.139579,0101000020E6100000560DC2DCEE085EC0EB025E66D8884340
18680610,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,400.0,,Cascade Heaven On Earth,2017-05-18 19:31:23.488582,38.948718,-120.076762,0101000020E6100000D6E429ABE9045EC0329067976F794340
18518362,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,422.0,,Belle Tahoe,2017-05-18 19:31:16.337830,38.912571,-119.963432,0101000020E6100000DFFAB0DEA8FD5DC096236420CF744340
18628123,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,7,5.0,8,4.0,,400.0,,Crystal Bay Lakeview,2017-05-18 19:25:56.269379,39.233197,-120.004098,0101000020E6100000A8FE412443005EC03D433866D99D4340
18628157,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,10,4.0,,400.0,,Crystal Shores West - Lakefront,2017-05-18 19:24:07.443053,39.249284,-119.987112,0101000020E61000004E5FCFD72CFF5DC042B5C189E89F4340
18628137,1288,3415785,Entire home/apt,,Lake Tahoe,,Lake Tahoe,6,5.0,10,4.0,,450.0,,Beautiful Blue - Lakeview,2017-05-18 19:23:58.185458,39.2389,-119.999289,0101000020E61000002A90D959F4FF5DC0D8817346949E4340
18680613,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,1,0.0,10,5.0,,475.0,,Park Place Paradise,2017-05-18 19:23:50.724531,38.959137,-119.950693,0101000020E610000050E27327D8FC5DC018B14F00C57A4340
18680591,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,12,4.0,,395.0,,Del Norte Lakeview Estate,2017-05-18 19:23:35.343348,38.904436,-119.953439,0101000020E6100000C8EE022505FD5DC09BA9108FC4734340
7744014,1288,16632525,Entire home/apt,,Lake Tahoe,,Lake Tahoe,22,5.0,7,3.0,,350.0,,Waterfront 3/3  Tahoe Keys like new,2017-05-18 19:23:24.105260,38.93377,-120.003988,0101000020E6100000E564E25641005EC033FE7DC685774340
18680581,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,280.0,,Country Club,2017-05-18 18:39:20.157591,38.86497,-120.011504,0101000020E61000007CF1457BBC005EC0B4024356B76E4340
18680585,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,220.0,,Skyline  Cabin,2017-05-18 18:36:03.235913,38.864638,-119.999478,0101000020E610000093C49272F7FF5DC07E703E75AC6E4340
18680579,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,14,4.0,,280.0,,Aravaipa Cabin,2017-05-18 18:34:19.654244,38.89108,-119.979615,0101000020E6100000F2EA1C03B2FE5DC0520FD1E80E724340
7584270,1288,39773265,Entire home/apt,,Lake Tahoe,,Lake Tahoe,21,4.5,12,4.0,,300.0,,South Lake Tahoe Home with Forest Views,2017-05-18 18:34:18.431898,38.898247,-119.963225,0101000020E6100000226C787AA5FD5DC0745DF8C1F9724340
18559383,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,273.0,,McRuby Tahoe Cabin,2017-05-18 18:32:54.468429,39.065297,-120.142843,0101000020E61000009A5DF75624095EC072C3EFA65B884340
18680596,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,260.0,,Deer Trail Luxury Home,2017-05-18 18:28:20.470360,38.901338,-119.982253,0101000020E610000077D9AF3BDDFE5DC02F52280B5F734340
18629691,1288,100255247,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,300.0,,Sleepy Bear Retreat,2017-05-18 18:28:07.561632,38.882239,-119.987469,0101000020E610000016342DB132FF5DC0BC202235ED704340
18680592,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,4.0,,280.0,,Sutter Mountain Retreat,2017-05-18 18:27:58.809401,38.904299,-119.959993,0101000020E6100000E4D87A8670FD5DC01B67D311C0734340
18680623,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,4.0,,260.0,,Venice Waterfront Home,2017-05-18 18:27:49.736027,38.929535,-120.008978,0101000020E61000008B18761893005EC062BEBC00FB764340
18628512,1288,100255247,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,250.0,,Lake View Condo 12,2017-05-18 18:26:36.727570,38.942292,-119.989041,0101000020E6100000CD599F724CFF5DC027A435069D784340
18680628,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,4.0,,280.0,,Alpine Mountain Views,2017-05-18 18:26:04.442173,38.930367,-120.020467,0101000020E61000006CE9D1544F015EC089230F4416774340
18680597,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,280.0,,Muskwaki Bears Den,2017-05-18 18:26:04.401110,38.888834,-119.987204,0101000020E6100000BF9EAF592EFF5DC054C90050C5714340
18680599,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,3.0,,260.0,,Lukins Luxury Home,2017-05-18 18:25:59.694080,38.924754,-120.019896,0101000020E61000008F54DFF945015EC02F6CCD565E764340
18680603,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,240.0,,Saddle Slopeside Ski Cabin,2017-05-18 18:25:56.354248,38.938648,-119.939807,0101000020E6100000526342CC25FC5DC0583A1F9E25784340
18559381,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,2.0,,281.0,,Wonderful Sky Resorts Cabin!,2017-05-18 18:25:51.335020,38.939467,-119.979163,0101000020E6100000029D499BAAFE5DC0EB55647440784340
6901147,1288,23310723,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,283.0,,Newly Remodeled Home (UK27A),2017-05-18 18:25:02.432694,38.969111,-119.935283,0101000020E61000004E603AADDBFB5DC0D09849D40B7C4340
18443504,1288,58081927,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,4.0,,226.0,,Tahoe Villa,2017-05-18 18:25:00.349453,38.975436,-119.93256,0101000020E6100000B2632310AFFB5DC0A8AB3B16DB7C4340
18680598,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,5.0,,240.0,,Angora Lake Cabin,2017-05-18 18:24:01.651645,38.938167,-119.961384,0101000020E610000073B9C15087FD5DC0DD9733DB15784340
18769204,1288,47122382,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,3,1.0,,225.0,,Luxury Westshore Cabin Near Beach and Skiing!,2017-05-18 18:22:51.616425,39.141917,-120.15766,0101000020E6100000CBF8F719170A5EC08BDF14562A924340
16747210,1288,101526839,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,4.0,,205.0,,North Shore - The Virginian,2017-05-18 18:22:46.938476,39.159579,-120.150548,0101000020E61000009B1E1494A2095EC06F10AD156D944340
18707784,1288,74897044,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,7,3.0,,250.0,,NEW! Incline Village Cozy Cabin!,2017-05-18 18:16:46.540443,39.25544,-119.925837,0101000020E6100000501BD5E940FB5DC08D0B0742B2A04340
414098,1288,2059495,Entire home/apt,,Lake Tahoe,,Lake Tahoe,17,5.0,5,3.0,,300.0,,North Tahoe Lake View Cabin,2017-05-18 18:16:28.890932,39.202375,-120.096929,0101000020E61000002D42B11534065EC096438B6CE7994340
18775693,1288,43525730,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,4,2.0,,295.0,,Happy Place! - Beautiful Tahoe Home - Bring a Boat,2017-05-18 18:16:28.025780,39.157568,-120.144039,0101000020E61000004F965AEF37095EC0B4722F302B944340
1759854,1288,4142748,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,1.0,,190.0,,"1 BEDROOM LUXURY CONDO, LAKE TAHOE",2017-05-18 18:15:12.985519,38.939257,-119.978246,0101000020E6100000575C1C959BFE5DC000C5C89239784340
2989092,1288,4965992,Entire home/apt,,Lake Tahoe,,Lake Tahoe,21,4.5,8,3.0,,182.0,,Dollar Point Home Beach/Pool-Tahoe City,2017-05-18 18:14:25.419540,39.191071,-120.102999,0101000020E610000053211E8997065EC0651BB80375984340
14467650,1288,67103489,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,200.0,,Open Concept Condo near Pools and Tennis Court,2017-05-18 18:14:21.577205,39.18885,-120.111925,0101000020E6100000B5A679C729075EC0C0EC9E3C2C984340
18680587,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,200.0,,Susquehanna Mountain Home,2017-05-18 18:13:52.303275,38.888461,-119.98173,0101000020E610000022E010AAD4FE5DC0BF620D17B9714340
18680627,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,200.0,,Tahoe Keys Home,2017-05-18 18:13:43.473678,38.933083,-120.005303,0101000020E610000086E464E256005EC00FBA84436F774340
18680625,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,3.0,,200.0,,Capri Cabin,2017-05-18 18:13:43.430685,38.933614,-120.005505,0101000020E6100000BABDA4315A005EC03B8BDEA980774340
1446302,1288,7766875,Entire home/apt,,Lake Tahoe,,Lake Tahoe,37,5.0,7,3.0,,200.0,,Forest Edge Private 3 Bedroom house,2017-05-18 18:13:41.851463,39.254844,-120.0452,0101000020E6100000DE718A8EE4025EC079CA6ABA9EA04340
18559386,1288,122417635,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,3.0,,199.0,,Pleasant Cabin in West Shore Tahoe,2017-05-18 18:13:40.564882,39.066361,-120.142375,0101000020E6100000273108AC1C095EC06C5D6A847E884340
18658949,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,2.0,,200.0,,Wedeln Waterfront Ski Cabin,2017-05-18 18:13:36.713765,38.932274,-120.013049,0101000020E6100000B60F79CBD5005EC09F7422C154774340
18658934,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,10,3.0,,200.0,,Blackrock Lake Cabin,2017-05-18 18:13:34.521067,38.956681,-119.948097,0101000020E6100000E31B0A9FADFC5DC030DAE385747A4340
18752552,1288,35503053,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,2,1.0,,200.0,,Cozy Lakefront in Downtown Tahoe City,2017-05-18 18:13:31.276190,39.169532,-120.14185,0101000020E610000002BC051214095EC00FD07D39B3954340
18756813,1288,130507158,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,2.0,,195.0,,...Hi End Vacation Home with 2 Master Suites!...,2017-05-18 18:13:25.958159,38.967606,-119.926457,0101000020E61000009E094D124BFB5DC0EAB46E83DA7B4340
5086017,1288,7766875,Entire home/apt,,Lake Tahoe,,Lake Tahoe,53,5.0,7,3.0,,188.0,,Lakeview House-Steps from the Beach,2017-05-18 18:13:25.944092,39.240431,-120.049086,0101000020E6100000412C9B3924035EC0E8F86871C69E4340
18803755,1288,108029844,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,4,2.0,,150.0,,The Sierra House,2017-05-18 18:08:54.410146,38.857187,-120.016271,0101000020E6100000E33785950A015EC037C7B94DB86D4340
16871378,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,175.0,,Blue Bird Cabin,2017-05-18 18:05:29.233130,38.891952,-119.981651,0101000020E61000007C45B75ED3FE5DC008CDAE7B2B724340
9860589,1288,4142748,Entire home/apt,,Lake Tahoe,,Lake Tahoe,2,0.0,6,1.0,,165.0,,Executive luxury condo,2017-05-18 18:04:51.537715,38.965819,-119.887657,0101000020E610000031444E5FCFF85DC07F6DFDF49F7B4340
18791723,1288,127409404,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,2.0,,170.0,,2bdrm Heavenly Village 8/20-8/27/17,2017-05-18 18:04:38.319248,38.956602,-119.942932,0101000020E6100000859675FF58FC5DC0E3A430EF717A4340
18680602,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,175.0,,Michael Mountain Chalet,2017-05-18 18:04:00.655632,38.925751,-119.996861,0101000020E61000001A6A1492CCFF5DC0A19E3E027F764340
18680617,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,3.0,,150.0,,Ala Wai 209,2017-05-18 18:04:00.556609,38.939051,-120.005337,0101000020E61000005C1D007157005EC05723BBD232784340
18658943,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,3.0,,180.0,,Needle Peak Rockwell Cabin,2017-05-18 18:03:58.881686,38.939268,-119.946026,0101000020E61000009BCAA2B08BFC5DC0F4160FEF39784340
18686438,1288,2360802,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,12,4.0,,150.0,,Cabin View of Mountain Tallac,2017-05-18 18:03:52.213490,38.932906,-120.022108,0101000020E6100000B83EAC376A015EC0001FBC7669774340
16638377,1288,109935540,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,6,2.0,,175.0,,49 Pines Authentic Cabin in South Lake Tahoe Woods,2017-05-18 18:03:52.210791,38.915998,-120.013481,0101000020E6100000838769DFDC005EC0C899266C3F754340
18680616,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,7,3.0,,150.0,,Ala-Wai Heavenly View Condo 120,2017-05-18 18:03:50.815634,38.936718,-120.003358,0101000020E6100000850B790437005EC08AC91B60E6774340
18658928,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,3.0,,180.0,,Springwood Chalet,2017-05-18 18:03:32.903572,38.928276,-119.986658,0101000020E61000008E95986725FF5DC0B2D47ABFD1764340
18658925,1288,129595169,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,9,3.0,,160.0,,Champlain Ski Cabin,2017-05-18 18:03:24.284050,38.938851,-119.957747,0101000020E6100000E5B512BA4BFD5DC0906802452C784340
16871369,1288,111814568,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,14,4.0,,150.0,,Bristlecone Beach Retreat,2017-05-18 18:02:31.478621,39.1865,-120.116185,0101000020E61000004AD235936F075EC01D5A643BDF974340
18770536,1288,58093461,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,4,1.0,,165.0,,North Lake Lodges & Villas,2017-05-18 18:02:15.524791,39.245201,-119.942977,0101000020E610000055F833BC59FC5DC027F911BF629F4340
18771752,1288,58093461,Entire home/apt,,Lake Tahoe,,Lake Tahoe,0,0.0,8,2.0,,180.0,,North Lake Lodges & Villas,2017-05-18 18:02:13.140887,39.247171,-119.941212,0101000020E610000093A641D13CFC5DC083C2A04CA39F4340
